_id,tarih,ilce_kodu,ilce,satis_adedi
3812,2022-12-01,1166,Bakırköy,549
3813,2022-12-01,2050,Başakşehir,2041
3814,2022-12-01,1886,Bayrampaşa,448
3815,2022-12-01,1183,Beşiktaş,387
3816,2022-12-01,1185,Beykoz,93
3817,2022-12-01,2051,Beylikdüzü,1604
3818,2022-12-01,1186,Beyoğlu,450
3819,2022-12-01,1782,Büyükçekmece,1126
3820,2022-12-01,1237,Çatalca,161
3821,2022-12-01,2052,Çekmeköy,1034
3822,2022-12-01,2016,Esenler,607
3823,2022-12-01,2053,Esenyurt,4719
3824,2022-12-01,1325,Eyüpsultan,835
3825,2022-12-01,1327,Fatih,692
3826,2022-12-01,1336,Gaziosmanpaşa,936
3827,2022-12-01,2010,Güngören,362
3828,2022-12-01,1421,Kadıköy,1373
3829,2022-12-01,1810,Kağıthane,930
3830,2022-12-01,1449,Kartal,1317
3831,2022-12-01,1823,Küçükçekmece,967
3832,2022-12-01,2012,Maltepe,1040
3833,2022-12-01,1835,Pendik,1665
3834,2022-12-01,2054,Sancaktepe,1385
3835,2022-12-01,1604,Sarıyer,346
3836,2022-12-01,1659,Şile,145
3837,2022-12-01,1622,Silivri,1007
3838,2022-12-01,1663,Şişli,743
3839,2022-12-01,2014,Sultanbeyli,710
3840,2022-12-01,2055,Sultangazi,1070
3841,2022-12-01,2015,Tuzla,787
3842,2022-12-01,1852,Ümraniye,1478
3843,2022-12-01,1708,Üsküdar,777
3844,2022-12-01,1739,Zeytinburnu,685
3845,2024-03-01,1103,Adalar,25
3846,2024-03-01,2048,Arnavutköy,333
3847,2024-03-01,2049,Ataşehir,374
3848,2024-03-01,2003,Avcılar,434
3849,2024-03-01,2004,Bağcılar,332
3850,2024-03-01,2005,Bahçelievler,552
3851,2024-03-01,1166,Bakırköy,324
3852,2024-03-01,2050,Başakşehir,646
3853,2024-03-01,1886,Bayrampaşa,199
3854,2024-03-01,1183,Beşiktaş,194
3855,2024-03-01,1185,Beykoz,41
3856,2024-03-01,2051,Beylikdüzü,688
3857,2024-03-01,1186,Beyoğlu,168
3858,2024-03-01,1782,Büyükçekmece,566
3859,2024-03-01,1237,Çatalca,64
3860,2024-03-01,2052,Çekmeköy,525
3861,2024-03-01,2016,Esenler,233
3862,2024-03-01,2053,Esenyurt,3216
3863,2024-03-01,1325,Eyüpsultan,389
3864,2024-03-01,1327,Fatih,298
3865,2024-03-01,1336,Gaziosmanpaşa,461
3866,2024-03-01,2010,Güngören,200
3867,2024-03-01,1421,Kadıköy,826
3868,2024-03-01,1810,Kağıthane,406
3869,2024-03-01,1449,Kartal,752
3870,2024-03-01,1823,Küçükçekmece,536
3871,2024-03-01,2012,Maltepe,776
3872,2024-03-01,1835,Pendik,790
3873,2024-03-01,2054,Sancaktepe,645
3874,2024-03-01,1604,Sarıyer,190
3875,2024-03-01,1659,Şile,82
3876,2024-03-01,1622,Silivri,407
3877,2024-03-01,1663,Şişli,338
3878,2024-03-01,2014,Sultanbeyli,407
3879,2024-03-01,2055,Sultangazi,505
3880,2024-03-01,2015,Tuzla,886
3881,2024-03-01,1852,Ümraniye,649
3882,2024-03-01,1708,Üsküdar,338
3883,2024-03-01,1739,Zeytinburnu,245
3884,2024-02-01,1103,Adalar,0
3885,2024-02-01,2048,Arnavutköy,280
3886,2024-02-01,2049,Ataşehir,324
3887,2024-02-01,2003,Avcılar,466
3888,2024-02-01,2004,Bağcılar,272
3889,2024-02-01,2005,Bahçelievler,509
3890,2024-02-01,1166,Bakırköy,237
3891,2024-02-01,2050,Başakşehir,615
3892,2024-02-01,1886,Bayrampaşa,185
3893,2024-02-01,1183,Beşiktaş,183
3894,2024-02-01,1185,Beykoz,90
3895,2024-02-01,2051,Beylikdüzü,572
3896,2024-02-01,1186,Beyoğlu,187
3897,2024-02-01,1782,Büyükçekmece,588
3898,2024-02-01,1237,Çatalca,58
3899,2024-02-01,2052,Çekmeköy,508
3900,2024-02-01,2016,Esenler,309
3901,2024-02-01,2053,Esenyurt,2030
3902,2024-02-01,1325,Eyüpsultan,361
3903,2024-02-01,1327,Fatih,356
3904,2024-02-01,1336,Gaziosmanpaşa,403
3905,2024-02-01,2010,Güngören,160
3906,2024-02-01,1421,Kadıköy,706
3907,2024-02-01,1810,Kağıthane,349
3908,2024-02-01,1449,Kartal,716
3909,2024-02-01,1823,Küçükçekmece,593
3910,2024-02-01,2012,Maltepe,646
3911,2024-02-01,1835,Pendik,756
3912,2024-02-01,2054,Sancaktepe,502
3913,2024-02-01,1604,Sarıyer,164
3914,2024-02-01,1659,Şile,61
3915,2024-02-01,1622,Silivri,361
3916,2024-02-01,1663,Şişli,236
3917,2024-02-01,2014,Sultanbeyli,327
3918,2024-02-01,2055,Sultangazi,373
3919,2024-02-01,2015,Tuzla,732
3920,2024-02-01,1852,Ümraniye,509
3921,2024-02-01,1708,Üsküdar,277
3922,2024-02-01,1739,Zeytinburnu,325
3923,2024-01-01,1103,Adalar,0
3924,2024-01-01,2048,Arnavutköy,265
3925,2024-01-01,2049,Ataşehir,299
3926,2024-01-01,2003,Avcılar,343
3927,2024-01-01,2004,Bağcılar,238
3928,2024-01-01,2005,Bahçelievler,478
3929,2024-01-01,1166,Bakırköy,196
3930,2024-01-01,2050,Başakşehir,478
3931,2024-01-01,1886,Bayrampaşa,173
3932,2024-01-01,1183,Beşiktaş,135
3933,2024-01-01,1185,Beykoz,30
3934,2024-01-01,2051,Beylikdüzü,552
3935,2024-01-01,1186,Beyoğlu,216
3936,2024-01-01,1782,Büyükçekmece,361
3937,2024-01-01,1237,Çatalca,46
3938,2024-01-01,2052,Çekmeköy,385
3939,2024-01-01,2016,Esenler,265
3940,2024-01-01,2053,Esenyurt,1678
3941,2024-01-01,1325,Eyüpsultan,276
3942,2024-01-01,1327,Fatih,242
3943,2024-01-01,1336,Gaziosmanpaşa,414
3944,2024-01-01,2010,Güngören,146
3945,2024-01-01,1421,Kadıköy,520
3946,2024-01-01,1810,Kağıthane,303
3947,2024-01-01,1449,Kartal,586
3948,2024-01-01,1823,Küçükçekmece,427
3949,2024-01-01,2012,Maltepe,504
3950,2024-01-01,1835,Pendik,666
3951,2024-01-01,2054,Sancaktepe,506
3952,2024-01-01,1604,Sarıyer,167
3953,2024-01-01,1659,Şile,74
3954,2024-01-01,1622,Silivri,270
3955,2024-01-01,1663,Şişli,200
3956,2024-01-01,2014,Sultanbeyli,305
3957,2024-01-01,2055,Sultangazi,311
3958,2024-01-01,2015,Tuzla,427
3959,2024-01-01,1852,Ümraniye,439
3960,2024-01-01,1708,Üsküdar,270
3961,2024-01-01,1739,Zeytinburnu,215
3962,2023-12-01,1103,Adalar,27
3963,2023-12-01,2048,Arnavutköy,430
3964,2023-12-01,2049,Ataşehir,589
3965,2023-12-01,2003,Avcılar,509
3966,2023-12-01,2004,Bağcılar,463
3967,2023-12-01,2005,Bahçelievler,781
3968,2023-12-01,1166,Bakırköy,362
3969,2023-12-01,2050,Başakşehir,1017
3970,2023-12-01,1886,Bayrampaşa,292
3971,2023-12-01,1183,Beşiktaş,305
3972,2023-12-01,1185,Beykoz,44
3973,2023-12-01,2051,Beylikdüzü,839
3974,2023-12-01,1186,Beyoğlu,199
3975,2023-12-01,1782,Büyükçekmece,834
3976,2023-12-01,1237,Çatalca,76
3977,2023-12-01,2052,Çekmeköy,827
3978,2023-12-01,2016,Esenler,436
3979,2023-12-01,2053,Esenyurt,2707
3980,2023-12-01,1325,Eyüpsultan,687
3981,2023-12-01,1327,Fatih,458
3982,2023-12-01,1336,Gaziosmanpaşa,1132
3983,2023-12-01,2010,Güngören,277
3984,2023-12-01,1421,Kadıköy,891
3985,2023-12-01,1810,Kağıthane,471
3986,2023-12-01,1449,Kartal,771
3987,2023-12-01,1823,Küçükçekmece,612
3988,2023-12-01,2012,Maltepe,718
3989,2023-12-01,1835,Pendik,1064
3990,2023-12-01,2054,Sancaktepe,726
3991,2023-12-01,1604,Sarıyer,258
3992,2023-12-01,1659,Şile,96
3993,2023-12-01,1622,Silivri,569
3994,2023-12-01,1663,Şişli,357
3995,2023-12-01,2014,Sultanbeyli,527
3996,2023-12-01,2055,Sultangazi,647
3997,2023-12-01,2015,Tuzla,963
3998,2023-12-01,1852,Ümraniye,845
3999,2023-12-01,1708,Üsküdar,508
4000,2023-12-01,1739,Zeytinburnu,400
4001,2023-11-01,1103,Adalar,26
4002,2023-11-01,2048,Arnavutköy,270
4003,2023-11-01,2049,Ataşehir,339
4004,2023-11-01,2003,Avcılar,387
4005,2023-11-01,2004,Bağcılar,273
4006,2023-11-01,2005,Bahçelievler,482
4007,2023-11-01,1166,Bakırköy,222
4008,2023-11-01,2050,Başakşehir,555
4009,2023-11-01,1886,Bayrampaşa,176
4010,2023-11-01,1183,Beşiktaş,168
4011,2023-11-01,1185,Beykoz,64
4012,2023-11-01,2051,Beylikdüzü,690
4013,2023-11-01,1186,Beyoğlu,159
4014,2023-11-01,1782,Büyükçekmece,440
4015,2023-11-01,1237,Çatalca,51
4016,2023-11-01,2052,Çekmeköy,470
4017,2023-11-01,2016,Esenler,231
4018,2023-11-01,2053,Esenyurt,1670
4019,2023-11-01,1325,Eyüpsultan,432
4020,2023-11-01,1327,Fatih,276
4021,2023-11-01,1336,Gaziosmanpaşa,308
4022,2023-11-01,2010,Güngören,166
4023,2023-11-01,1421,Kadıköy,695
4024,2023-11-01,1810,Kağıthane,328
4025,2023-11-01,1449,Kartal,560
4026,2023-11-01,1823,Küçükçekmece,523
4027,2023-11-01,2012,Maltepe,497
4028,2023-11-01,1835,Pendik,599
4029,2023-11-01,2054,Sancaktepe,799
4030,2023-11-01,1604,Sarıyer,156
4031,2023-11-01,1659,Şile,86
4032,2023-11-01,1622,Silivri,374
4033,2023-11-01,1663,Şişli,260
4034,2023-11-01,2014,Sultanbeyli,311
4035,2023-11-01,2055,Sultangazi,363
4036,2023-11-01,2015,Tuzla,733
4037,2023-11-01,1852,Ümraniye,514
4038,2023-11-01,1708,Üsküdar,273
4039,2023-11-01,1739,Zeytinburnu,261
4040,2023-10-01,1103,Adalar,36
4041,2023-10-01,2048,Arnavutköy,284
4042,2023-10-01,2049,Ataşehir,354
4043,2023-10-01,2003,Avcılar,358
4044,2023-10-01,2004,Bağcılar,246
4045,2023-10-01,2005,Bahçelievler,617
4046,2023-10-01,1166,Bakırköy,244
4047,2023-10-01,2050,Başakşehir,531
4048,2023-10-01,1886,Bayrampaşa,189
4049,2023-10-01,1183,Beşiktaş,219
4050,2023-10-01,1185,Beykoz,66
4051,2023-10-01,2051,Beylikdüzü,569
4052,2023-10-01,1186,Beyoğlu,141
4053,2023-10-01,1782,Büyükçekmece,506
4054,2023-10-01,1237,Çatalca,41
4055,2023-10-01,2052,Çekmeköy,483
4056,2023-10-01,2016,Esenler,248
4057,2023-10-01,2053,Esenyurt,1728
4058,2023-10-01,1325,Eyüpsultan,379
4059,2023-10-01,1327,Fatih,286
4060,2023-10-01,1336,Gaziosmanpaşa,305
4061,2023-10-01,2010,Güngören,174
4062,2023-10-01,1421,Kadıköy,674
4063,2023-10-01,1810,Kağıthane,330
4064,2023-10-01,1449,Kartal,622
4065,2023-10-01,1823,Küçükçekmece,477
4066,2023-10-01,2012,Maltepe,705
4067,2023-10-01,1835,Pendik,618
4068,2023-10-01,2054,Sancaktepe,510
4069,2023-10-01,1604,Sarıyer,206
4070,2023-10-01,1659,Şile,73
4071,2023-10-01,1622,Silivri,410
4072,2023-10-01,1663,Şişli,271
4073,2023-10-01,2014,Sultanbeyli,279
4074,2023-10-01,2055,Sultangazi,333
4075,2023-10-01,2015,Tuzla,490
4076,2023-10-01,1852,Ümraniye,438
4077,2023-10-01,1708,Üsküdar,246
4078,2023-10-01,1739,Zeytinburnu,255
